scene,region_size,expert,desired_B_points,danger_A_points,desired_in_defer_region,danger_in_defer_region,defer_point_frac
scene0329_02,8,PTv3_supervised,7897,4594,7307,501,0.09327355772256851
scene0329_02,16,Concerto decoder,7861,5957,6519,603,0.12848907709121704
scene0329_02,16,Sonata linear,13196,9458,11430,511,0.1118617132306099
scene0329_02,16,Utonia,14896,7509,13561,698,0.12888982892036438
scene0329_02,16,PTv3_supervised,7897,4594,6941,483,0.1477821171283722
scene0084_02,4,Concerto decoder,1986,1305,1753,94,0.042066384106874466
scene0084_02,4,Sonata linear,707,2694,463,72,0.02146388590335846
scene0084_02,4,Utonia,1973,2554,1707,96,0.039045628160238266
scene0084_02,4,PTv3_supervised,761,657,610,101,0.03962382301688194
scene0084_02,8,Concerto decoder,1986,1305,1703,97,0.07856325060129166
scene0084_02,8,Sonata linear,707,2694,414,97,0.04698691517114639
scene0084_02,8,Utonia,1973,2554,1635,152,0.06728261709213257
scene0084_02,8,PTv3_supervised,761,657,611,165,0.10309509187936783
scene0084_02,16,Concerto decoder,1986,1305,1636,103,0.12847653031349182
scene0084_02,16,Sonata linear,707,2694,298,77,0.07232114672660828
scene0084_02,16,Utonia,1973,2554,1495,139,0.09790316969156265
scene0084_02,16,PTv3_supervised,761,657,582,198,0.20505741238594055
scene0084_00,4,Concerto decoder,2702,1214,2471,153,0.055577922612428665
scene0084_00,4,Sonata linear,1795,2790,1505,203,0.0434807613492012
scene0084_00,4,Utonia,2823,2563,2505,177,0.052510496228933334
scene0084_00,4,PTv3_supervised,2669,1889,2494,106,0.05917256325483322
scene0084_00,8,Concerto decoder,2702,1214,2431,194,0.10223155468702316
scene0084_00,8,Sonata linear,1795,2790,1426,248,0.08911830931901932
scene0084_00,8,Utonia,2823,2563,2393,173,0.09101627767086029
scene0084_00,8,PTv3_supervised,2669,1889,2491,167,0.11778914928436279
scene0084_00,16,Concerto decoder,2702,1214,2429,286,0.21963727474212646
scene0084_00,16,Sonata linear,1795,2790,1355,332,0.18263645470142365
scene0084_00,16,Utonia,2823,2563,2324,304,0.1882728487253189
scene0084_00,16,PTv3_supervised,2669,1889,2450,203,0.22352907061576843
scene0704_01,4,Concerto decoder,2413,3205,2301,44,0.05084611847996712
scene0704_01,4,Sonata linear,1710,6213,1525,69,0.039024196565151215
scene0704_01,4,Utonia,2568,4456,2418,66,0.04882967099547386
scene0704_01,4,PTv3_supervised,2749,1687,2660,45,0.05929411202669144
scene0704_01,8,Concerto decoder,2413,3205,2288,65,0.07702039927244186
scene0704_01,8,Sonata linear,1710,6213,1465,114,0.059386368840932846
scene0704_01,8,Utonia,2568,4456,2348,112,0.07103695720434189
scene0704_01,8,PTv3_supervised,2749,1687,2656,73,0.09913542866706848
scene0704_01,16,Concerto decoder,2413,3205,2256,59,0.13804101943969727
scene0704_01,16,Sonata linear,1710,6213,1384,184,0.10360324382781982
scene0704_01,16,Utonia,2568,4456,2350,211,0.1264958679676056
scene0704_01,16,PTv3_supervised,2749,1687,2626,95,0.18568453192710876
scene0011_00,4,Concerto decoder,7481,4900,7040,227,0.06955013424158096
scene0011_00,4,Sonata linear,4050,12128,3604,199,0.04742894321680069
scene0011_00,4,Utonia,7370,7368,6823,238,0.06238678842782974
scene0011_00,4,PTv3_supervised,9258,6688,8782,266,0.08331751078367233
scene0011_00,8,Concerto decoder,7481,4900,6825,332,0.11438775807619095
scene0011_00,8,Sonata linear,4050,12128,3354,284,0.08079289644956589
scene0011_00,8,Utonia,7370,7368,6541,382,0.0963408425450325
scene0011_00,8,PTv3_supervised,9258,6688,8734,420,0.12950466573238373
scene0011_00,16,Concerto decoder,7481,4900,6731,455,0.21163171529769897
scene0011_00,16,Sonata linear,4050,12128,3021,331,0.14796209335327148
scene0011_00,16,Utonia,7370,7368,6183,359,0.16536758840084076
scene0011_00,16,PTv3_supervised,9258,6688,8377,467,0.23491258919239044
scene0559_02,4,Concerto decoder,5303,1937,5158,53,0.08482234179973602
scene0559_02,4,Sonata linear,8777,4544,8636,95,0.10794639587402344
scene0559_02,4,Utonia,7721,3938,7585,82,0.09843859076499939
scene0559_02,4,PTv3_supervised,8724,1246,8602,55,0.10787467658519745
scene0559_02,8,Concerto decoder,5303,1937,5109,152,0.11672677099704742
scene0559_02,8,Sonata linear,8777,4544,8602,177,0.13400065898895264
scene0559_02,8,Utonia,7721,3938,7549,151,0.12151141464710236
scene0559_02,8,PTv3_supervised,8724,1246,8589,97,0.14416417479515076
scene0559_02,16,Concerto decoder,5303,1937,4994,340,0.16914266347885132
scene0559_02,16,Sonata linear,8777,4544,8549,266,0.1733330637216568
scene0559_02,16,Utonia,7721,3938,7445,241,0.15669439733028412
scene0559_02,16,PTv3_supervised,8724,1246,8599,203,0.21326994895935059
scene0500_01,4,Concerto decoder,2131,6806,1842,82,0.027385812252759933
scene0500_01,4,Sonata linear,3093,7405,2818,117,0.03266895189881325
scene0500_01,4,Utonia,2598,7088,2293,103,0.029158057644963264
scene0500_01,4,PTv3_supervised,3072,2412,2848,110,0.03733474388718605
scene0500_01,8,Concerto decoder,2131,6806,1782,224,0.056707654148340225
scene0500_01,8,Sonata linear,3093,7405,2707,277,0.0638890266418457
scene0500_01,8,Utonia,2598,7088,2157,209,0.055779535323381424
scene0500_01,8,PTv3_supervised,3072,2412,2854,208,0.07741604745388031
scene0500_01,16,Concerto decoder,2131,6806,1719,286,0.12304926663637161
scene0500_01,16,Sonata linear,3093,7405,2617,392,0.1296846866607666
scene0500_01,16,Utonia,2598,7088,2029,257,0.10620033740997314
scene0500_01,16,PTv3_supervised,3072,2412,2895,330,0.1774975210428238
scene0693_02,4,Concerto decoder,419,1440,317,68,0.03209572285413742
scene0693_02,4,Sonata linear,478,3619,337,44,0.02865506149828434
scene0693_02,4,Utonia,476,2582,325,42,0.029194269329309464
scene0693_02,4,PTv3_supervised,739,2093,631,92,0.05155856907367706
scene0693_02,8,Concerto decoder,419,1440,286,73,0.07068762183189392
scene0693_02,8,Sonata linear,478,3619,280,36,0.05017203465104103
scene0693_02,8,Utonia,476,2582,252,34,0.0508139468729496
scene0693_02,8,PTv3_supervised,739,2093,583,101,0.09903456270694733
scene0693_02,16,Concerto decoder,419,1440,216,60,0.12309351563453674
scene0693_02,16,Sonata linear,478,3619,234,27,0.07877574115991592
scene0693_02,16,Utonia,476,2582,217,79,0.08165151625871658
scene0693_02,16,PTv3_supervised,739,2093,586,184,0.1849740594625473
scene0574_02,4,Concerto decoder,554,1309,341,70,0.040441177785396576
scene0574_02,4,Sonata linear,499,4426,286,46,0.0291176475584507
scene0574_02,4,Utonia,521,2561,324,37,0.03600490093231201
scene0574_02,4,PTv3_supervised,579,1480,430,59,0.05149509757757187
scene0574_02,8,Concerto decoder,554,1309,302,117,0.0834558829665184
scene0574_02,8,Sonata linear,499,4426,243,61,0.0550980381667614
scene0574_02,8,Utonia,521,2561,281,50,0.06566176563501358
scene0574_02,8,PTv3_supervised,579,1480,426,92,0.10674019902944565
scene0574_02,16,Concerto decoder,554,1309,254,128,0.18049019575119019
scene0574_02,16,Sonata linear,499,4426,171,77,0.07762254774570465
scene0574_02,16,Utonia,521,2561,193,58,0.11463235318660736
scene0574_02,16,PTv3_supervised,579,1480,421,129,0.19049020111560822
scene0685_02,4,Concerto decoder,686,4236,591,69,0.020013101398944855
scene0685_02,4,Sonata linear,930,5259,662,106,0.017693523317575455
scene0685_02,4,Utonia,901,5068,642,97,0.01717720553278923
scene0685_02,4,PTv3_supervised,978,2255,877,62,0.02704118937253952
scene0685_02,8,Concerto decoder,686,4236,551,101,0.039286401122808456
scene0685_02,8,Sonata linear,930,5259,558,143,0.027241552248597145
scene0685_02,8,Utonia,901,5068,563,152,0.031788233667612076
scene0685_02,8,PTv3_supervised,978,2255,863,126,0.057326704263687134
scene0685_02,16,Concerto decoder,686,4236,472,75,0.07095903903245926
scene0685_02,16,Sonata linear,930,5259,416,110,0.04300851374864578
scene0685_02,16,Utonia,901,5068,476,124,0.054860711097717285
scene0685_02,16,PTv3_supervised,978,2255,761,127,0.12135013192892075
scene0100_00,4,Concerto decoder,700,1434,567,36,0.0441761314868927
scene0100_00,4,Sonata linear,696,3118,476,59,0.03360243886709213
scene0100_00,4,Utonia,588,2885,397,47,0.03431687876582146
scene0100_00,4,PTv3_supervised,1055,1839,894,80,0.06565693020820618
scene0100_00,8,Concerto decoder,700,1434,512,50,0.08399418741464615
scene0100_00,8,Sonata linear,696,3118,429,55,0.06918149441480637
scene0100_00,8,Utonia,588,2885,317,56,0.06079874187707901
scene0100_00,8,PTv3_supervised,1055,1839,837,93,0.1477697640657425
scene0100_00,16,Concerto decoder,700,1434,423,86,0.18639709055423737
scene0100_00,16,Sonata linear,696,3118,317,99,0.09268652647733688
scene0100_00,16,Utonia,588,2885,239,93,0.1029982641339302
scene0100_00,16,PTv3_supervised,1055,1839,847,164,0.3325950801372528
scene0426_02,4,Concerto decoder,601,1144,541,37,0.02348094806075096
scene0426_02,4,Sonata linear,1276,5075,1081,97,0.026531925424933434
scene0426_02,4,Utonia,1174,3810,1015,96,0.025643667206168175
scene0426_02,4,PTv3_supervised,1236,4380,1147,66,0.03715242072939873
scene0426_02,8,Concerto decoder,601,1144,496,32,0.04194129630923271
scene0426_02,8,Sonata linear,1276,5075,953,235,0.03585221245884895
scene0426_02,8,Utonia,1174,3810,896,125,0.03954685851931572
scene0426_02,8,PTv3_supervised,1236,4380,1066,137,0.06473995745182037
scene0426_02,16,Concerto decoder,601,1144,474,54,0.08980432897806168
scene0426_02,16,Sonata linear,1276,5075,876,328,0.06314366310834885
scene0426_02,16,Utonia,1174,3810,909,273,0.08286560326814651
scene0426_02,16,PTv3_supervised,1236,4380,1061,228,0.11875643581151962
scene0490_00,4,Concerto decoder,766,1181,678,68,0.02079777792096138
scene0490_00,4,Sonata linear,709,2131,594,79,0.019054794684052467
scene0490_00,4,Utonia,780,1701,643,91,0.01984458416700363
scene0490_00,4,PTv3_supervised,595,316,536,59,0.020434657111763954
scene0490_00,8,Concerto decoder,766,1181,622,75,0.04413740336894989
scene0490_00,8,Sonata linear,709,2131,521,83,0.037056539207696915
scene0490_00,8,Utonia,780,1701,613,138,0.03981626033782959
scene0490_00,8,PTv3_supervised,595,316,509,68,0.04097824916243553
scene0490_00,16,Concerto decoder,766,1181,640,119,0.09902320057153702
scene0490_00,16,Sonata linear,709,2131,459,70,0.07039108127355576
scene0490_00,16,Utonia,780,1701,603,185,0.08877409994602203
scene0490_00,16,PTv3_supervised,595,316,539,110,0.10314463078975677
scene0458_01,4,Concerto decoder,1423,1230,1273,77,0.08781343698501587
scene0458_01,4,Sonata linear,1490,2498,1269,141,0.07973892986774445
scene0458_01,4,Utonia,1045,2663,883,124,0.06219688430428505
scene0458_01,4,PTv3_supervised,1746,426,1650,123,0.11660303175449371
scene0458_01,8,Concerto decoder,1423,1230,1240,157,0.16628830134868622
scene0458_01,8,Sonata linear,1490,2498,1123,156,0.1443091481924057
scene0458_01,8,Utonia,1045,2663,790,125,0.12080796808004379
scene0458_01,8,PTv3_supervised,1746,426,1661,188,0.24922609329223633
scene0458_01,16,Concerto decoder,1423,1230,1054,181,0.3023681640625
scene0458_01,16,Sonata linear,1490,2498,936,197,0.26199567317962646
scene0458_01,16,Utonia,1045,2663,679,213,0.2617892920970917
scene0458_01,16,PTv3_supervised,1746,426,1654,235,0.46519967913627625
scene0616_01,4,Concerto decoder,5893,8498,5384,219,0.05170244723558426
scene0616_01,4,Sonata linear,8117,12880,7353,514,0.06220262125134468
scene0616_01,4,Utonia,6243,15163,5467,375,0.05113612487912178
scene0616_01,4,PTv3_supervised,8399,3366,8046,414,0.07107345759868622
scene0616_01,8,Concerto decoder,5893,8498,5100,274,0.08446095138788223
scene0616_01,8,Sonata linear,8117,12880,7248,892,0.09586166590452194
scene0616_01,8,Utonia,6243,15163,4971,733,0.07821747660636902
scene0616_01,8,PTv3_supervised,8399,3366,7849,445,0.11693164706230164
scene0616_01,16,Concerto decoder,5893,8498,4938,685,0.14548450708389282
scene0616_01,16,Sonata linear,8117,12880,6938,1188,0.15831032395362854
scene0616_01,16,Utonia,6243,15163,4729,1102,0.1224324032664299
scene0616_01,16,PTv3_supervised,8399,3366,7816,680,0.20026923716068268
scene0046_02,4,Concerto decoder,4533,4142,4261,130,0.05928410217165947
scene0046_02,4,Sonata linear,5486,8589,5172,104,0.05733829364180565
scene0046_02,4,Utonia,2534,5800,2265,130,0.04001195356249809
scene0046_02,4,PTv3_supervised,8414,2622,8213,153,0.09158586710691452
scene0046_02,8,Concerto decoder,4533,4142,4181,155,0.09153273701667786
scene0046_02,8,Sonata linear,5486,8589,5027,128,0.0769956186413765
scene0046_02,8,Utonia,2534,5800,2158,179,0.06975030153989792
scene0046_02,8,PTv3_supervised,8414,2622,8209,204,0.13626644015312195
scene0046_02,16,Concerto decoder,4533,4142,4138,218,0.14476026594638824
scene0046_02,16,Sonata linear,5486,8589,4877,131,0.1205073744058609
scene0046_02,16,Utonia,2534,5800,1928,220,0.12302430719137192
scene0046_02,16,PTv3_supervised,8414,2622,8098,287,0.22558772563934326
scene0645_00,4,Concerto decoder,6213,12039,5639,480,0.0475078821182251
scene0645_00,4,Sonata linear,5204,28689,4419,483,0.03427819535136223
scene0645_00,4,Utonia,7079,8835,6176,584,0.04725588858127594
scene0645_00,4,PTv3_supervised,2612,16127,2171,303,0.03570966050028801
scene0645_00,8,Concerto decoder,6213,12039,5425,571,0.08257705718278885
scene0645_00,8,Sonata linear,5204,28689,4104,528,0.054126229137182236
scene0645_00,8,Utonia,7079,8835,5903,790,0.07496824115514755
scene0645_00,8,PTv3_supervised,2612,16127,2088,393,0.07420175522565842
scene0645_00,16,Concerto decoder,6213,12039,5247,691,0.157608300447464
scene0645_00,16,Sonata linear,5204,28689,3583,532,0.09383279830217361
scene0645_00,16,Utonia,7079,8835,5596,819,0.12858697772026062
scene0645_00,16,PTv3_supervised,2612,16127,1952,485,0.15507085621356964
scene0050_00,4,Concerto decoder,3732,5595,3465,143,0.050190750509500504
scene0050_00,4,Sonata linear,3580,33690,3326,129,0.044981908053159714
scene0050_00,4,Utonia,5408,5262,5085,152,0.06153111159801483
scene0050_00,4,PTv3_supervised,3879,10505,3656,123,0.055020056664943695
scene0050_00,8,Concerto decoder,3732,5595,3384,244,0.08386501669883728
scene0050_00,8,Sonata linear,3580,33690,3158,178,0.06814032793045044
scene0050_00,8,Utonia,5408,5262,4910,252,0.09389007836580276
scene0050_00,8,PTv3_supervised,3879,10505,3562,185,0.08726123720407486
scene0050_00,16,Concerto decoder,3732,5595,3222,421,0.14226165413856506
scene0050_00,16,Sonata linear,3580,33690,2998,239,0.11170223355293274
scene0050_00,16,Utonia,5408,5262,4690,430,0.14036396145820618
scene0050_00,16,PTv3_supervised,3879,10505,3443,281,0.17541895806789398
scene0593_01,4,Concerto decoder,1694,3317,1520,94,0.03902619332075119
scene0593_01,4,Sonata linear,5769,7704,5579,75,0.07664765417575836
scene0593_01,4,Utonia,5600,3531,5389,93,0.0786755383014679
scene0593_01,4,PTv3_supervised,2007,1236,1876,80,0.04466624557971954
scene0593_01,8,Concerto decoder,1694,3317,1511,178,0.0680713951587677
scene0593_01,8,Sonata linear,5769,7704,5601,245,0.1019856333732605
scene0593_01,8,Utonia,5600,3531,5308,178,0.09958808869123459
scene0593_01,8,PTv3_supervised,2007,1236,1882,160,0.0791613832116127
scene0593_01,16,Concerto decoder,1694,3317,1445,232,0.11404731869697571
scene0593_01,16,Sonata linear,5769,7704,5398,254,0.1330481618642807
scene0593_01,16,Utonia,5600,3531,5229,274,0.14838403463363647
scene0593_01,16,PTv3_supervised,2007,1236,1709,151,0.1533692479133606
scene0088_01,4,Concerto decoder,1288,5642,1242,23,0.020354902371764183
scene0088_01,4,Sonata linear,1536,2708,1406,58,0.024622609838843346
scene0088_01,4,Utonia,959,3810,854,33,0.016309306025505066
scene0088_01,4,PTv3_supervised,1404,4204,1355,17,0.02175896242260933
scene0088_01,8,Concerto decoder,1288,5642,1217,102,0.03257894888520241
scene0088_01,8,Sonata linear,1536,2708,1344,270,0.039527855813503265
scene0088_01,8,Utonia,959,3810,758,94,0.025733165442943573
scene0088_01,8,PTv3_supervised,1404,4204,1339,23,0.034506555646657944
scene0088_01,16,Concerto decoder,1288,5642,1200,137,0.05829624831676483
scene0088_01,16,Sonata linear,1536,2708,987,160,0.06157238781452179
scene0088_01,16,Utonia,959,3810,675,188,0.04181242734193802
scene0088_01,16,PTv3_supervised,1404,4204,1326,48,0.0747007429599762
scene0686_01,4,Concerto decoder,223,895,144,25,0.015594074502587318
scene0686_01,4,Sonata linear,296,1565,217,38,0.018832843750715256
scene0686_01,4,Utonia,280,852,210,36,0.019657529890537262
scene0686_01,4,PTv3_supervised,251,610,180,43,0.016958555206656456
scene0686_01,8,Concerto decoder,223,895,140,38,0.0427037738263607
scene0686_01,8,Sonata linear,296,1565,192,56,0.04132429510354996
scene0686_01,8,Utonia,280,852,201,49,0.05177532508969307
scene0686_01,8,PTv3_supervised,251,610,164,53,0.045117855072021484
scene0686_01,16,Concerto decoder,223,895,123,44,0.07768548280000687
scene0686_01,16,Sonata linear,296,1565,179,63,0.08641216158866882
scene0686_01,16,Utonia,280,852,181,60,0.10080669075250626
scene0686_01,16,PTv3_supervised,251,610,161,92,0.12571223080158234
scene0169_01,4,Concerto decoder,16924,4271,16705,404,0.11092432588338852
scene0169_01,4,Sonata linear,5367,8045,5026,171,0.07277459651231766
scene0169_01,4,Utonia,3769,7092,3538,175,0.05865350738167763
scene0169_01,4,PTv3_supervised,1572,2840,1461,91,0.027271494269371033
scene0169_01,8,Concerto decoder,16924,4271,16473,387,0.1255822777748108
scene0169_01,8,Sonata linear,5367,8045,4882,187,0.10194408893585205
scene0169_01,8,Utonia,3769,7092,3396,217,0.09083810448646545
scene0169_01,8,PTv3_supervised,1572,2840,1448,135,0.05130555108189583
scene0169_01,16,Concerto decoder,16924,4271,16458,563,0.17022857069969177
scene0169_01,16,Sonata linear,5367,8045,4790,316,0.1454136222600937
scene0169_01,16,Utonia,3769,7092,3231,263,0.13107562065124512
scene0169_01,16,PTv3_supervised,1572,2840,1450,186,0.1149480789899826
scene0496_00,4,Concerto decoder,1060,3542,829,109,0.024155355989933014
scene0496_00,4,Sonata linear,1103,4641,802,134,0.022377826273441315
scene0496_00,4,Utonia,1032,3401,800,101,0.021590635180473328
scene0496_00,4,PTv3_supervised,790,11585,572,66,0.020124172791838646
scene0496_00,8,Concerto decoder,1060,3542,765,141,0.04752352088689804
scene0496_00,8,Sonata linear,1103,4641,763,200,0.047022003680467606
scene0496_00,8,Utonia,1032,3401,730,141,0.04260357469320297
scene0496_00,8,PTv3_supervised,790,11585,512,92,0.03812165930867195
scene0496_00,16,Concerto decoder,1060,3542,711,179,0.10707710683345795
scene0496_00,16,Sonata linear,1103,4641,602,192,0.09491372853517532
scene0496_00,16,Utonia,1032,3401,584,131,0.07671944051980972
scene0496_00,16,PTv3_supervised,790,11585,444,86,0.0860641673207283
scene0307_00,4,Concerto decoder,4154,6009,3813,193,0.05432531610131264
scene0307_00,4,Sonata linear,6410,20040,6146,169,0.06272487342357635
scene0307_00,4,Utonia,2979,10220,2668,200,0.03941578418016434
scene0307_00,4,PTv3_supervised,9509,12567,9257,96,0.09816090017557144
scene0307_00,8,Concerto decoder,4154,6009,3572,181,0.09163150936365128
scene0307_00,8,Sonata linear,6410,20040,5900,278,0.09333989024162292
