method,score_space,variant,kind,class_id,class_name,observed_keep_frac,iou,delta_iou,acc,base_iou,support,pred_support,intersection
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,17,sink,0.20297733944294977,0.6802271098616357,-0.02529481909252096,0.7785980188024432,0.7055219289541567,15849,14632,12340
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,18,bathtub,0.20297733944294977,0.9047006282643218,0.053401325451198245,0.937338247980547,0.8512993028131236,25502,24824,23904
concerto_decoder_origin_maskedmodel_full,retained,masked_model_keep0p2,masked_model_drop_raw,19,otherfurniture,0.20297733944294977,0.6348499314874219,-0.06694393397906795,0.7503139784133935,0.7017938654664898,211798,197436,158915
concerto_decoder_origin_maskedmodel_full,retained,feature_zero1p0,feature_zero,0,wall,1.0,0.5135119993405929,-0.37030071064575454,0.959063413465305,0.8838127099863474,7645679,13966505,7332691
concerto_decoder_origin_maskedmodel_full,retained,feature_zero1p0,feature_zero,1,floor,1.0,0.6487960684836579,-0.3179316520732268,0.73227220404497,0.9667277205568847,6968111,5999093,5102554
concerto_decoder_origin_maskedmodel_full,retained,feature_zero1p0,feature_zero,2,cabinet,1.0,0.005204275966351169,-0.7272868630695126,0.005441869168979143,0.7324911390358638,999289,51059,5438
concerto_decoder_origin_maskedmodel_full,retained,feature_zero1p0,feature_zero,3,bed,1.0,0.05161363869855339,-0.7995748320892295,0.34167768478100446,0.8511884707877829,657251,3918260,224568
concerto_decoder_origin_maskedmodel_full,retained,feature_zero1p0,feature_zero,4,chair,1.0,0.03907077483603642,-0.8797842227745213,0.039298775122985,0.9188549976105577,2091312,94390,82186
concerto_decoder_origin_maskedmodel_full,retained,feature_zero1p0,feature_zero,5,sofa,1.0,0.0054804573141480585,-0.7980682470533859,0.007277930154597905,0.8035487043675339,580797,194716,4227
concerto_decoder_origin_maskedmodel_full,retained,feature_zero1p0,feature_zero,6,table,1.0,0.04959568177511518,-0.7453459363756526,0.05899918414313808,0.7949416181507678,1060235,263577,62553
concerto_decoder_origin_maskedmodel_full,retained,feature_zero1p0,feature_zero,7,door,1.0,0.0,-0.769825257273139,0.0,0.769825257273139,1086764,211,0
concerto_decoder_origin_maskedmodel_full,retained,feature_zero1p0,feature_zero,8,window,1.0,5.184595722105669e-05,-0.7447461055358814,5.1846394806679257e-05,0.7447979514931025,829373,50,43
concerto_decoder_origin_maskedmodel_full,retained,feature_zero1p0,feature_zero,9,bookshelf,1.0,0.0,-0.8168164653265897,0.0,0.8168164653265897,732482,6,0
