method,score_space,variant,kind,class_id,class_name,observed_keep_frac,iou,delta_iou,acc,base_iou,support,pred_support,intersection
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,11,counter,0.09759212125880787,0.5154352226720615,-0.20894024834141955,0.581045425372598,0.7243754710134811,14023,9933,8148
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,12,desk,0.09759212125880787,0.39094370067821294,-0.3166888950672101,0.4917076264468036,0.707632595745423,31535,23634,15506
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,13,curtain,0.09759212125880787,0.3847978910369057,-0.38354070542033364,0.4481017839478786,0.7683385964572393,29317,17960,13137
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,14,refridgerator,0.09759212125880787,0.4330295679538423,-0.28865424892587777,0.5820921829558422,0.72168381687972,11347,10511,6605
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,15,shower curtain,0.09759212125880787,0.5953859804791434,-0.1099520912598263,0.6292412617220747,0.7053380717389697,11730,8048,7381
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,16,toilet,0.09759212125880787,0.8700570003562444,-0.0705069314531499,0.89394216691068,0.9405639318093943,10928,10069,9769
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,17,sink,0.09759212125880787,0.5884500065180474,-0.1093009964483801,0.617425796744623,0.6977510029664274,7311,4874,4514
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,18,bathtub,0.09759212125880787,0.8394863563402818,-0.04782524315510239,0.8594533817678528,0.8873115994953842,11562,10212,9937
ptv3_scannet20_v151_severity,retained,fixed_points_8000,fixed_count_drop,19,otherfurniture,0.09759212125880787,0.2090756440185114,-0.42086076901655856,0.2128324856166094,0.62993641303507,71958,16608,15315
ptv3_scannet20_v151_severity,retained,fixed_points_4000,fixed_count_drop,0,wall,0.048796060629403934,0.5569314070978605,-0.31878687180749576,0.9639599217326762,0.8757182789053563,296420,502373,285737
ptv3_scannet20_v151_severity,retained,fixed_points_4000,fixed_count_drop,1,floor,0.048796060629403934,0.8251374851862205,-0.13865785459836688,0.9488932615669667,0.9637953397845874,261218,287046,247868
ptv3_scannet20_v151_severity,retained,fixed_points_4000,fixed_count_drop,2,cabinet,0.048796060629403934,0.34433152962914004,-0.36886514811575666,0.38675725756639806,0.7131966777448967,40475,20641,15654
ptv3_scannet20_v151_severity,retained,fixed_points_4000,fixed_count_drop,3,bed,0.048796060629403934,0.005741542266584199,-0.8288486488980975,0.005742303105260809,0.8345901911646817,22639,133,130
ptv3_scannet20_v151_severity,retained,fixed_points_4000,fixed_count_drop,4,chair,0.048796060629403934,0.4151305683563743,-0.5119408245046159,0.45242949142016164,0.9270713928609902,74069,40166,33511
ptv3_scannet20_v151_severity,retained,fixed_points_4000,fixed_count_drop,5,sofa,0.048796060629403934,0.3569861854003912,-0.5119392228928179,0.4254138579355234,0.8689254082932091,21807,13457,9277
ptv3_scannet20_v151_severity,retained,fixed_points_4000,fixed_count_drop,6,table,0.048796060629403934,0.3208934707903773,-0.45705488108009557,0.3649557060969245,0.7779483518704728,38380,19277,14007
