variant,mIoU,delta_mIoU,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,picture_to_wall,delta_picture_to_wall
phrd_s4_mean_top_gap_thr0p95_a0p1,0.7788063978122397,-3.3376252162042874e-07,0.6818460302822277,1.288570844470982e-07,0.4075906388435531,0.0,0.4378187637990378,0.0
phrd_s4_pred_agreement_thr0p95_a0p5,0.7788044485215627,-2.2830531986040015e-06,0.6818344314958623,-1.1469929280916169e-05,0.40753883820571846,-5.180063783466471e-05,0.43794410003760087,0.00012533623856308962
phrd_s4_mean_top_gap_thr0p9_a0p1,0.7788039679903943,-2.7635843670159588e-06,0.6818432370264266,-2.6643987166563576e-06,0.40757970972254587,-1.0929121007252629e-05,0.43783322567271815,1.446187368037144e-05
phrd_s4_mean_top_gap_thr0p95_a0p25,0.778803168231408,-3.563343353274462e-06,0.6818441277626199,-1.773662523296693e-06,0.4075906388435531,0.0,0.4378139431744777,-4.820624560086806e-06
phrd_s4_mean_conf_thr0p95_a0p1,0.7788027865931053,-3.944981656012203e-06,0.6818437519795306,-2.149445612609213e-06,0.40757970972254587,-1.0929121007252629e-05,0.43783322567271815,1.446187368037144e-05
phrd_s4_pred_agreement_thr0p95_a0p75,0.7788013487371874,-5.382837573897348e-06,0.681830525601217,-1.537582392618919e-05,0.40753519484683304,-5.544399672008371e-05,0.437948920662161,0.00013015686312323194
phrd_s4_pred_agreement_thr0p95_a1p0,0.7788006961701763,-6.035404584991966e-06,0.681829820519974,-1.6080905169246762e-05,0.40753519484683304,-5.544399672008371e-05,0.437948920662161,0.00013015686312323194
phrd_s8_mean_conf_thr0p95_a0p1,0.778784682472614,-2.2049102147314592e-05,0.6818043674228746,-4.153400226858395e-05,0.4075065852032394,-8.405364031371931e-05,0.43795856191128124,0.00013979811224346106
phrd_s4_mean_conf_thr0p95_a0p25,0.7787838317020511,-2.289987271020255e-05,0.6818346291980397,-1.127222710350928e-05,0.40758267940282833,-7.959440724791822e-06,0.4378235844235979,4.820624560142317e-06
phrd_s4_region_entropy_score_thr0p7_a0p1,0.7787836768947349,-2.3054680026390884e-05,0.6817051404971294,-0.00014076092801384998,0.40711785297549574,-0.0004727858680573793,0.43889376307594413,0.001074999276906352
phrd_s8_mean_top_gap_thr0p9_a0p1,0.7787833588041135,-2.337277064778931e-05,0.6818068311577622,-3.907026738103614e-05,0.40750294193727005,-8.769690628307458e-05,0.43796338253584133,0.00014461873680354786
phrd_s4_mean_top_gap_thr0p9_a0p25,0.7787819132092182,-2.4818365543133325e-05,0.681830369225389,-1.5532199754253462e-05,0.40758267940282833,-7.959440724791822e-06,0.4378235844235979,4.820624560142317e-06
